reg_dt,spce_id,tag_value
2021-06-10 09:47:05,TG_0001096,25.75
2021-06-10 09:47:05,TG_0001097,25.75
2021-06-10 09:51:33,TG_0001094,23.96
2021-06-10 09:51:33,TG_0001095,23.96
2021-06-10 09:51:58,TG_0001100,25.92
2021-06-10 09:51:58,TG_0001101,25.92
2021-06-10 10:00:56,TG_0001099,25.81
2021-06-10 10:02:05,TG_0001096,25.71
2021-06-10 10:02:05,TG_0001097,25.71
2021-06-10 10:06:33,TG_0001094,23.92
2021-06-10 10:06:33,TG_0001095,23.92
2021-06-10 10:06:58,TG_0001100,25.86
2021-06-10 10:06:58,TG_0001101,25.86
2021-06-10 10:15:58,TG_0001099,25.8
2021-06-10 10:17:05,TG_0001096,25.67
2021-06-10 10:17:05,TG_0001097,25.67
2021-06-10 10:21:33,TG_0001094,23.9
2021-06-10 10:21:33,TG_0001095,23.9
2021-06-10 10:21:59,TG_0001100,25.82
2021-06-10 10:21:59,TG_0001101,25.82
2021-06-10 10:32:05,TG_0001096,25.63
2021-06-10 10:32:05,TG_0001097,25.63
2021-06-10 10:36:33,TG_0001094,23.88
2021-06-10 10:36:33,TG_0001095,23.88
2021-06-10 10:36:58,TG_0001100,25.8
2021-06-10 10:36:58,TG_0001101,25.8
2021-06-10 10:47:06,TG_0001096,25.55
2021-06-10 10:47:06,TG_0001097,25.55
2021-06-10 10:51:35,TG_0001094,23.86
2021-06-10 10:51:35,TG_0001095,23.86
2021-06-10 10:51:59,TG_0001100,25.75
2021-06-10 10:51:59,TG_0001101,25.75
2021-06-10 11:00:58,TG_0001099,25.81
2021-06-10 11:02:07,TG_0001096,25.51
2021-06-10 11:02:07,TG_0001097,25.51
2021-06-10 11:06:59,TG_0001100,25.72
2021-06-10 11:06:59,TG_0001101,25.72
2021-06-10 11:15:57,TG_0001099,25.83
2021-06-10 11:17:06,TG_0001096,25.49
2021-06-10 11:17:06,TG_0001097,25.49
2021-06-10 11:21:36,TG_0001094,23.87
2021-06-10 11:21:36,TG_0001095,23.87
2021-06-10 11:21:59,TG_0001100,25.69
2021-06-10 11:21:59,TG_0001101,25.69
2021-06-10 11:30:58,TG_0001099,25.82
2021-06-10 11:32:07,TG_0001096,25.45
2021-06-10 11:32:07,TG_0001097,25.45
2021-06-10 11:36:35,TG_0001094,23.85
2021-06-10 11:36:35,TG_0001095,23.85
2021-06-10 11:36:59,TG_0001100,25.67
2021-06-10 11:36:59,TG_0001101,25.67
2021-06-10 11:45:59,TG_0001099,25.81
2021-06-10 11:47:06,TG_0001096,25.41
2021-06-10 11:47:06,TG_0001097,25.41
2021-06-10 11:51:37,TG_0001094,23.77
2021-06-10 11:51:37,TG_0001095,23.77
2021-06-10 11:52:00,TG_0001100,25.61
2021-06-10 11:52:00,TG_0001101,25.61
2021-06-10 12:00:59,TG_0001099,25.77
2021-06-10 12:02:07,TG_0001096,25.33
2021-06-10 12:02:07,TG_0001097,25.33
2021-06-10 12:06:37,TG_0001094,23.67
2021-06-10 12:06:37,TG_0001095,23.67
2021-06-10 12:07:00,TG_0001100,25.55
2021-06-10 12:07:00,TG_0001101,25.55
2021-06-10 12:16:10,TG_0001099,25.73
2021-06-10 12:17:06,TG_0001096,25.26
2021-06-10 12:17:06,TG_0001097,25.26
2021-06-10 12:17:16,TG_0001099,25.89
2021-06-10 12:21:37,TG_0001094,23.6
2021-06-10 12:21:37,TG_0001095,23.6
2021-06-10 12:22:00,TG_0001100,25.5
2021-06-10 12:22:00,TG_0001101,25.5
2021-06-10 12:32:06,TG_0001096,25.18
2021-06-10 12:32:06,TG_0001097,25.18
2021-06-10 12:32:18,TG_0001099,25.92
2021-06-10 12:36:37,TG_0001094,23.55
2021-06-10 12:36:37,TG_0001095,23.55
2021-06-10 12:37:00,TG_0001100,25.45
2021-06-10 12:37:00,TG_0001101,25.45
2021-06-10 12:47:07,TG_0001096,25.12
2021-06-10 12:47:07,TG_0001097,25.12
2021-06-10 12:47:19,TG_0001099,25.64
2021-06-10 12:51:39,TG_0001094,23.53
2021-06-10 12:51:39,TG_0001095,23.53
2021-06-10 12:52:00,TG_0001100,25.39
2021-06-10 12:52:00,TG_0001101,25.39
2021-06-10 13:02:07,TG_0001096,25.03
2021-06-10 13:02:07,TG_0001097,25.03
2021-06-10 13:02:19,TG_0001099,25.66
2021-06-10 13:07:03,TG_0001100,25.35
2021-06-10 13:07:03,TG_0001101,25.35
2021-06-10 13:17:07,TG_0001096,24.98
2021-06-10 13:17:07,TG_0001097,24.98
2021-06-10 13:17:20,TG_0001099,25.64
2021-06-10 13:21:37,TG_0001094,23.58
2021-06-10 13:21:37,TG_0001095,23.58
2021-06-10 13:22:02,TG_0001100,25.33
2021-06-10 13:22:02,TG_0001101,25.33
2021-06-10 13:32:07,TG_0001096,24.93
2021-06-10 13:32:07,TG_0001097,24.93
2021-06-10 13:37:03,TG_0001100,25.31
2021-06-10 13:37:03,TG_0001101,25.31
2021-06-10 13:47:07,TG_0001096,24.88
2021-06-10 13:47:07,TG_0001097,24.88
2021-06-10 13:47:20,TG_0001099,25.65
2021-06-10 13:51:37,TG_0001094,23.61
2021-06-10 13:51:37,TG_0001095,23.61
2021-06-10 13:52:01,TG_0001100,25.32
2021-06-10 13:52:01,TG_0001101,25.32
2021-06-10 14:02:07,TG_0001096,24.87
2021-06-10 14:02:07,TG_0001097,24.87
2021-06-10 14:02:21,TG_0001099,25.64
2021-06-10 14:07:02,TG_0001100,25.35
2021-06-10 14:07:02,TG_0001101,25.35
2021-06-10 14:17:21,TG_0001099,25.63
2021-06-10 14:21:39,TG_0001094,23.62
2021-06-10 14:21:39,TG_0001095,23.62
2021-06-10 14:22:02,TG_0001100,25.37
2021-06-10 14:22:02,TG_0001101,25.37
2021-06-10 14:32:08,TG_0001096,24.84
2021-06-10 14:32:08,TG_0001097,24.84
2021-06-10 14:32:21,TG_0001099,25.67
2021-06-10 14:36:39,TG_0001094,23.66
2021-06-10 14:36:39,TG_0001095,23.66
2021-06-10 14:37:02,TG_0001100,25.39
2021-06-10 14:37:02,TG_0001101,25.39
2021-06-10 14:47:08,TG_0001096,24.82
2021-06-10 14:47:08,TG_0001097,24.82
2021-06-10 14:47:22,TG_0001099,25.7
2021-06-10 14:51:39,TG_0001094,23.68
2021-06-10 14:51:39,TG_0001095,23.68
2021-06-10 15:02:08,TG_0001096,24.83
2021-06-10 15:02:08,TG_0001097,24.83
2021-06-10 15:02:23,TG_0001099,25.64
2021-06-10 15:06:39,TG_0001094,23.7
2021-06-10 15:06:39,TG_0001095,23.7
2021-06-10 15:07:02,TG_0001100,25.4
2021-06-10 15:07:02,TG_0001101,25.4
2021-06-10 15:17:23,TG_0001099,25.59
2021-06-10 15:21:39,TG_0001094,23.69
2021-06-10 15:21:39,TG_0001095,23.69
2021-06-10 15:22:04,TG_0001100,25.43
2021-06-10 15:22:04,TG_0001101,25.43
2021-06-10 15:32:08,TG_0001096,24.8
2021-06-10 15:32:08,TG_0001097,24.8
2021-06-10 15:32:23,TG_0001099,25.55
2021-06-10 15:36:39,TG_0001094,23.64
2021-06-10 15:36:39,TG_0001095,23.64
2021-06-10 15:37:03,TG_0001100,25.45
2021-06-10 15:37:03,TG_0001101,25.45
2021-06-10 15:47:08,TG_0001096,24.81
2021-06-10 15:47:08,TG_0001097,24.81
2021-06-10 15:47:22,TG_0001099,25.54
2021-06-10 15:51:39,TG_0001094,23.62
2021-06-10 15:51:39,TG_0001095,23.62
2021-06-10 16:02:08,TG_0001096,24.8
2021-06-10 16:02:08,TG_0001097,24.8
2021-06-10 16:02:31,TG_0001099,25.55
2021-06-10 16:04:19,TG_0001099,25.94
2021-06-10 16:06:40,TG_0001094,23.6
2021-06-10 16:06:40,TG_0001095,23.6
2021-06-10 16:07:04,TG_0001100,25.46
2021-06-10 16:07:04,TG_0001101,25.46
2021-06-10 16:17:09,TG_0001096,24.96
2021-06-10 16:17:09,TG_0001097,24.96
2021-06-10 16:19:21,TG_0001099,26.01
2021-06-10 16:21:40,TG_0001094,23.59
2021-06-10 16:21:40,TG_0001095,23.59
2021-06-10 16:22:05,TG_0001100,25.47
2021-06-10 16:22:05,TG_0001101,25.47
2021-06-10 16:32:09,TG_0001096,24.79
2021-06-10 16:32:09,TG_0001097,24.79
2021-06-10 16:34:20,TG_0001099,25.67
2021-06-10 16:36:40,TG_0001094,23.57
2021-06-10 16:36:40,TG_0001095,23.57
2021-06-10 16:37:14,TG_0001100,25.44
2021-06-10 16:37:14,TG_0001101,25.44
2021-06-10 16:40:02,TG_0001100,25.83
2021-06-10 16:40:02,TG_0001101,25.83
2021-06-10 16:47:09,TG_0001096,24.78
2021-06-10 16:47:09,TG_0001097,24.78
2021-06-10 16:49:22,TG_0001099,25.64
2021-06-10 16:51:40,TG_0001094,23.53
2021-06-10 16:51:40,TG_0001095,23.53
2021-06-10 16:55:04,TG_0001100,25.93
2021-06-10 16:55:04,TG_0001101,25.93
2021-06-11 08:02:33,TG_0001096,25.19
2021-06-11 08:02:33,TG_0001097,25.19
2021-06-11 08:06:55,TG_0001094,24.65
2021-06-11 08:06:55,TG_0001095,24.65
2021-06-11 08:10:29,TG_0001099,25.02
2021-06-11 08:13:33,TG_0001100,26.12
2021-06-11 08:13:33,TG_0001101,26.12
2021-06-11 08:17:29,TG_0001096,25.15
2021-06-11 08:17:29,TG_0001097,25.15
2021-06-11 08:21:54,TG_0001094,24.44
2021-06-11 08:21:54,TG_0001095,24.44
2021-06-11 08:25:30,TG_0001099,24.82
2021-06-11 08:28:34,TG_0001100,26.03
2021-06-11 08:28:34,TG_0001101,26.03
2021-06-11 08:32:29,TG_0001096,25.08
2021-06-11 08:32:29,TG_0001097,25.08
2021-06-11 08:36:56,TG_0001094,24.29
2021-06-11 08:36:56,TG_0001095,24.29
2021-06-11 08:40:31,TG_0001099,24.63
2021-06-11 08:43:34,TG_0001100,25.96
2021-06-11 08:43:34,TG_0001101,25.96
2021-06-11 08:47:28,TG_0001096,25.03
2021-06-11 08:47:28,TG_0001097,25.03
2021-06-11 08:51:55,TG_0001094,24.16
2021-06-11 08:51:55,TG_0001095,24.16
2021-06-11 08:55:30,TG_0001099,24.48
2021-06-11 08:58:34,TG_0001100,25.88
2021-06-11 08:58:34,TG_0001101,25.88
2021-06-11 09:02:29,TG_0001096,24.99
2021-06-11 09:02:29,TG_0001097,24.99
2021-06-11 09:06:55,TG_0001094,24.08
2021-06-11 09:06:55,TG_0001095,24.08
2021-06-11 09:10:29,TG_0001099,24.39
2021-06-11 09:13:34,TG_0001100,25.81
2021-06-11 09:13:34,TG_0001101,25.81
2021-06-11 09:17:36,TG_0001096,24.95
2021-06-11 09:17:36,TG_0001097,24.95
2021-06-11 09:21:56,TG_0001094,24.02
2021-06-11 09:21:56,TG_0001095,24.02
2021-06-11 09:25:31,TG_0001099,24.3
2021-06-11 09:28:35,TG_0001100,25.74
2021-06-11 09:28:35,TG_0001101,25.74
2021-06-11 09:32:30,TG_0001096,24.9
2021-06-11 09:32:30,TG_0001097,24.9
2021-06-11 09:36:56,TG_0001094,23.88
2021-06-11 09:36:56,TG_0001095,23.88
2021-06-11 09:40:35,TG_0001099,24.24
2021-06-11 09:43:35,TG_0001100,25.67
2021-06-11 09:43:35,TG_0001101,25.67
2021-06-11 09:47:30,TG_0001096,24.83
2021-06-11 09:47:30,TG_0001097,24.83
2021-06-11 09:51:56,TG_0001094,23.81
2021-06-11 09:51:56,TG_0001095,23.81
2021-06-11 09:55:34,TG_0001099,24.21
2021-06-11 09:59:33,TG_0001100,25.66
2021-06-11 09:59:33,TG_0001101,25.66
2021-06-11 10:02:30,TG_0001096,24.77
2021-06-11 10:02:30,TG_0001097,24.77
2021-06-11 10:10:36,TG_0001099,24.15
2021-06-11 10:14:37,TG_0001100,25.69
2021-06-11 10:14:37,TG_0001101,25.69
2021-06-11 10:17:30,TG_0001096,24.72
2021-06-11 10:17:30,TG_0001097,24.72
2021-06-11 10:21:56,TG_0001094,23.78
2021-06-11 10:21:56,TG_0001095,23.78
2021-06-11 10:25:34,TG_0001099,24.09
2021-06-11 10:29:35,TG_0001100,25.47
2021-06-11 10:29:35,TG_0001101,25.47
2021-06-11 10:32:31,TG_0001096,24.69
2021-06-11 10:32:31,TG_0001097,24.69
2021-06-11 10:36:56,TG_0001094,23.71
2021-06-11 10:36:56,TG_0001095,23.71
2021-06-11 10:40:36,TG_0001099,24.06
2021-06-11 10:44:36,TG_0001100,25.42
2021-06-11 10:44:36,TG_0001101,25.42
2021-06-11 10:47:31,TG_0001096,24.66
2021-06-11 10:47:31,TG_0001097,24.66
2021-06-11 10:51:58,TG_0001094,23.7
2021-06-11 10:51:58,TG_0001095,23.7
2021-06-11 10:55:36,TG_0001099,24.08
2021-06-11 10:59:36,TG_0001100,25.4
2021-06-11 10:59:36,TG_0001101,25.4
2021-06-11 11:02:31,TG_0001096,24.64
2021-06-11 11:02:31,TG_0001097,24.64
2021-06-11 11:06:57,TG_0001094,23.68
2021-06-11 11:06:57,TG_0001095,23.68
2021-06-11 11:10:32,TG_0001099,24.05
2021-06-11 11:14:42,TG_0001100,25.37
2021-06-11 11:14:42,TG_0001101,25.37
2021-06-11 11:17:31,TG_0001096,24.61
2021-06-11 11:17:31,TG_0001097,24.61
2021-06-11 11:21:57,TG_0001094,23.64
2021-06-11 11:21:57,TG_0001095,23.64
2021-06-11 11:25:33,TG_0001099,24.04
2021-06-11 11:29:45,TG_0001100,25.36
2021-06-11 11:29:45,TG_0001101,25.36
2021-06-11 11:30:42,TG_0001100,25.48
2021-06-11 11:30:42,TG_0001101,25.48
2021-06-11 11:32:31,TG_0001096,24.57
2021-06-11 11:32:31,TG_0001097,24.57
2021-06-11 11:36:59,TG_0001094,23.56
2021-06-11 11:36:59,TG_0001095,23.56
2021-06-11 11:40:35,TG_0001099,24.09
2021-06-11 11:45:44,TG_0001100,25.5
2021-06-11 11:45:44,TG_0001101,25.5
2021-06-11 11:47:32,TG_0001096,24.55
2021-06-11 11:47:32,TG_0001097,24.55
2021-06-11 11:51:58,TG_0001094,23.47
2021-06-11 11:51:58,TG_0001095,23.47
2021-06-11 11:56:42,TG_0001099,24.32
2021-06-11 12:00:45,TG_0001100,25.26
2021-06-11 12:00:45,TG_0001101,25.26
2021-06-11 12:02:32,TG_0001096,24.52
2021-06-11 12:02:32,TG_0001097,24.52
2021-06-11 12:07:00,TG_0001094,23.43
2021-06-11 12:07:00,TG_0001095,23.43
2021-06-11 12:11:46,TG_0001099,24.37
2021-06-11 12:15:45,TG_0001100,25.19
2021-06-11 12:15:45,TG_0001101,25.19
2021-06-11 12:17:32,TG_0001096,24.51
2021-06-11 12:17:32,TG_0001097,24.51
2021-06-11 12:21:59,TG_0001094,23.39
2021-06-11 12:21:59,TG_0001095,23.39
2021-06-11 12:26:45,TG_0001099,24.22
2021-06-11 12:30:45,TG_0001100,25.13
2021-06-11 12:30:45,TG_0001101,25.13
2021-06-11 12:36:59,TG_0001094,23.34
2021-06-11 12:36:59,TG_0001095,23.34
2021-06-11 12:41:45,TG_0001099,24.24
2021-06-11 12:45:46,TG_0001100,25.05
2021-06-11 12:45:46,TG_0001101,25.05
2021-06-11 12:52:01,TG_0001094,23.29
2021-06-11 12:52:01,TG_0001095,23.29
2021-06-11 12:56:48,TG_0001099,24.25
2021-06-11 13:00:47,TG_0001100,25
2021-06-11 13:00:47,TG_0001101,25
2021-06-11 13:06:59,TG_0001094,23.27
2021-06-11 13:06:59,TG_0001095,23.27
2021-06-11 13:11:45,TG_0001099,24.26
2021-06-11 13:15:46,TG_0001100,24.95
2021-06-11 13:15:46,TG_0001101,24.95
2021-06-11 13:17:35,TG_0001096,24.52
2021-06-11 13:17:35,TG_0001097,24.52
2021-06-11 13:21:59,TG_0001094,23.28
2021-06-11 13:21:59,TG_0001095,23.28
2021-06-11 13:30:55,TG_0001100,24.93
2021-06-11 13:30:55,TG_0001101,24.93
2021-06-11 13:32:34,TG_0001096,24.53
2021-06-11 13:32:34,TG_0001097,24.53
2021-06-11 13:41:47,TG_0001099,24.31
2021-06-11 13:45:47,TG_0001100,24.92
2021-06-11 13:45:47,TG_0001101,24.92
2021-06-11 13:47:33,TG_0001096,24.52
2021-06-11 13:47:33,TG_0001097,24.52
2021-06-11 14:00:47,TG_0001100,24.88
2021-06-11 14:00:47,TG_0001101,24.88
2021-06-11 14:11:49,TG_0001099,24.34
2021-06-11 14:15:48,TG_0001100,24.85
2021-06-11 14:15:48,TG_0001101,24.85
2021-06-11 14:22:00,TG_0001094,23.29
2021-06-11 14:22:00,TG_0001095,23.29
2021-06-11 14:26:48,TG_0001099,24.38
2021-06-11 14:30:49,TG_0001100,24.83
2021-06-11 14:30:49,TG_0001101,24.83
2021-06-11 14:37:00,TG_0001094,23.42
2021-06-11 14:37:00,TG_0001095,23.42
2021-06-11 14:41:48,TG_0001099,24.42
2021-06-11 14:45:50,TG_0001100,24.81
2021-06-11 14:45:50,TG_0001101,24.81
2021-06-11 14:47:36,TG_0001096,24.51
2021-06-11 14:47:36,TG_0001097,24.51
2021-06-11 14:52:00,TG_0001094,23.58
2021-06-11 14:52:00,TG_0001095,23.58
2021-06-11 14:58:14,TG_0001099,24.72
2021-06-11 15:00:48,TG_0001100,24.77
2021-06-11 15:00:48,TG_0001101,24.77
2021-06-11 15:02:35,TG_0001096,24.5
2021-06-11 15:02:35,TG_0001097,24.5
2021-06-11 15:07:00,TG_0001094,23.75
2021-06-11 15:07:00,TG_0001095,23.75
2021-06-11 15:13:16,TG_0001099,24.78
2021-06-11 15:15:48,TG_0001100,24.75
2021-06-11 15:15:48,TG_0001101,24.75
2021-06-11 15:17:36,TG_0001096,24.49
2021-06-11 15:17:36,TG_0001097,24.49
2021-06-11 15:22:01,TG_0001094,23.82
2021-06-11 15:22:01,TG_0001095,23.82
2021-06-11 15:28:16,TG_0001099,24.55
2021-06-11 15:30:49,TG_0001100,24.73
2021-06-11 15:30:49,TG_0001101,24.73
2021-06-11 15:32:36,TG_0001096,24.51
2021-06-11 15:32:36,TG_0001097,24.51
2021-06-11 15:37:01,TG_0001094,23.92
2021-06-11 15:37:01,TG_0001095,23.92
2021-06-11 15:43:16,TG_0001099,24.57
2021-06-11 15:47:35,TG_0001096,24.53
2021-06-11 15:47:35,TG_0001097,24.53
2021-06-11 15:52:01,TG_0001094,24.08
2021-06-11 15:52:01,TG_0001095,24.08
2021-06-11 15:58:16,TG_0001099,24.63
2021-06-11 16:00:50,TG_0001100,24.74
2021-06-11 16:00:50,TG_0001101,24.74
2021-06-11 16:02:35,TG_0001096,24.59
2021-06-11 16:02:35,TG_0001097,24.59
2021-06-11 16:07:02,TG_0001094,24.24
2021-06-11 16:07:02,TG_0001095,24.24
2021-06-11 16:13:19,TG_0001099,24.75
2021-06-11 16:17:36,TG_0001096,24.76
2021-06-11 16:17:36,TG_0001097,24.76
2021-06-11 16:22:02,TG_0001094,24.36
2021-06-11 16:22:02,TG_0001095,24.36
2021-06-11 16:28:17,TG_0001099,24.85
2021-06-11 16:30:52,TG_0001100,24.75
2021-06-11 16:30:52,TG_0001101,24.75
2021-06-11 16:32:36,TG_0001096,24.72
2021-06-11 16:32:36,TG_0001097,24.72
2021-06-11 16:37:02,TG_0001094,24.51
2021-06-11 16:37:02,TG_0001095,24.51
2021-06-11 16:43:21,TG_0001099,24.91
2021-06-11 16:45:50,TG_0001100,24.77
2021-06-11 16:45:50,TG_0001101,24.77
2021-06-11 16:47:37,TG_0001096,24.78
2021-06-11 16:47:37,TG_0001097,24.78
2021-06-11 16:52:02,TG_0001094,24.6
2021-06-11 16:52:02,TG_0001095,24.6
2021-06-11 16:58:19,TG_0001099,24.96
2021-06-14 08:04:30,TG_0001096,27.29
2021-06-14 08:04:30,TG_0001097,27.29
2021-06-14 08:05:57,TG_0001099,25.77
2021-06-14 08:08:14,TG_0001094,25.13
2021-06-14 08:08:14,TG_0001095,25.13
2021-06-14 08:10:35,TG_0001100,27.28
2021-06-14 08:10:35,TG_0001101,27.28
2021-06-14 08:19:31,TG_0001096,27.12
2021-06-14 08:19:31,TG_0001097,27.12
2021-06-14 08:20:56,TG_0001099,25.69
2021-06-14 08:23:14,TG_0001094,25.04
2021-06-14 08:23:14,TG_0001095,25.04
2021-06-14 08:25:43,TG_0001100,27.24
2021-06-14 08:25:43,TG_0001101,27.24
2021-06-14 08:26:49,TG_0001100,27.42
2021-06-14 08:26:49,TG_0001101,27.42
2021-06-14 08:34:32,TG_0001096,26.99
2021-06-14 08:34:32,TG_0001097,26.99
2021-06-14 08:35:57,TG_0001099,25.62
2021-06-14 08:38:14,TG_0001094,24.92
2021-06-14 08:38:14,TG_0001095,24.92
2021-06-14 08:41:51,TG_0001100,27.45
2021-06-14 08:41:51,TG_0001101,27.45
2021-06-14 08:49:32,TG_0001096,26.89
2021-06-14 08:49:32,TG_0001097,26.89
2021-06-14 08:50:58,TG_0001099,25.58
2021-06-14 08:53:15,TG_0001094,24.87
2021-06-14 08:53:15,TG_0001095,24.87
2021-06-14 08:56:51,TG_0001100,27.18
2021-06-14 08:56:51,TG_0001101,27.18
2021-06-14 09:04:32,TG_0001096,26.81
2021-06-14 09:04:32,TG_0001097,26.81
2021-06-14 09:05:58,TG_0001099,25.55
2021-06-14 09:08:15,TG_0001094,24.82
2021-06-14 09:08:15,TG_0001095,24.82
2021-06-14 09:11:52,TG_0001100,27.13
2021-06-14 09:11:52,TG_0001101,27.13
2021-06-14 09:19:34,TG_0001096,26.76
2021-06-14 09:19:34,TG_0001097,26.76
2021-06-14 09:20:58,TG_0001099,25.95
2021-06-14 09:23:14,TG_0001094,24.79
2021-06-14 09:23:14,TG_0001095,24.79
2021-06-14 09:26:53,TG_0001100,27.09
2021-06-14 09:26:53,TG_0001101,27.09
2021-06-14 09:34:33,TG_0001096,26.71
2021-06-14 09:34:33,TG_0001097,26.71
2021-06-14 09:36:01,TG_0001099,25.58
2021-06-14 09:38:14,TG_0001094,24.77
2021-06-14 09:38:14,TG_0001095,24.77
2021-06-14 09:41:53,TG_0001100,27.08
2021-06-14 09:41:53,TG_0001101,27.08
2021-06-14 09:49:33,TG_0001096,26.66
2021-06-14 09:49:33,TG_0001097,26.66
2021-06-14 09:50:58,TG_0001099,25.56
2021-06-14 09:53:14,TG_0001094,24.76
2021-06-14 09:53:14,TG_0001095,24.76
2021-06-14 09:56:53,TG_0001100,27.05
2021-06-14 09:56:53,TG_0001101,27.05
2021-06-14 10:04:34,TG_0001096,26.62
2021-06-14 10:04:34,TG_0001097,26.62
2021-06-14 10:06:00,TG_0001099,25.55
2021-06-14 10:08:14,TG_0001094,24.74
2021-06-14 10:08:14,TG_0001095,24.74
2021-06-14 10:11:54,TG_0001100,27.01
2021-06-14 10:11:54,TG_0001101,27.01
2021-06-14 10:19:33,TG_0001096,26.59
2021-06-14 10:19:33,TG_0001097,26.59
2021-06-14 10:20:59,TG_0001099,25.54
2021-06-14 10:23:14,TG_0001094,24.73
2021-06-14 10:23:14,TG_0001095,24.73
2021-06-14 10:26:54,TG_0001100,26.97
2021-06-14 10:26:54,TG_0001101,26.97
2021-06-14 10:34:34,TG_0001096,26.56
2021-06-14 10:34:34,TG_0001097,26.56
2021-06-14 10:38:15,TG_0001094,24.71
2021-06-14 10:38:15,TG_0001095,24.71
2021-06-14 10:41:54,TG_0001100,26.93
2021-06-14 10:41:54,TG_0001101,26.93
2021-06-14 10:49:34,TG_0001096,26.54
2021-06-14 10:49:34,TG_0001097,26.54
2021-06-14 10:51:00,TG_0001099,25.55
2021-06-14 10:56:54,TG_0001100,26.89
2021-06-14 10:56:54,TG_0001101,26.89
2021-06-14 11:04:34,TG_0001096,26.5
2021-06-14 11:04:34,TG_0001097,26.5
2021-06-14 11:06:00,TG_0001099,25.57
2021-06-14 11:08:15,TG_0001094,24.7
2021-06-14 11:08:15,TG_0001095,24.7
2021-06-14 11:11:55,TG_0001100,26.86
2021-06-14 11:11:55,TG_0001101,26.86
2021-06-14 11:19:34,TG_0001096,26.47
2021-06-14 11:19:34,TG_0001097,26.47
2021-06-14 11:21:12,TG_0001099,25.58
2021-06-14 11:23:14,TG_0001094,24.68
2021-06-14 11:23:14,TG_0001095,24.68
2021-06-14 11:23:37,TG_0001099,25.8
2021-06-14 11:26:54,TG_0001100,26.84
2021-06-14 11:26:54,TG_0001101,26.84
2021-06-14 11:34:34,TG_0001096,26.44
2021-06-14 11:34:34,TG_0001097,26.44
2021-06-14 11:38:15,TG_0001094,24.64
2021-06-14 11:38:15,TG_0001095,24.64
2021-06-14 11:38:40,TG_0001099,25.93
2021-06-14 11:41:54,TG_0001100,26.83
2021-06-14 11:41:54,TG_0001101,26.83
2021-06-14 11:49:34,TG_0001096,26.43
2021-06-14 11:49:34,TG_0001097,26.43
2021-06-14 11:53:15,TG_0001094,24.56
2021-06-14 11:53:15,TG_0001095,24.56
2021-06-14 11:53:40,TG_0001099,25.6
2021-06-14 11:56:55,TG_0001100,26.79
2021-06-14 11:56:55,TG_0001101,26.79
2021-06-14 12:04:34,TG_0001096,26.39
2021-06-14 12:04:34,TG_0001097,26.39
2021-06-14 12:08:15,TG_0001094,24.52
2021-06-14 12:08:15,TG_0001095,24.52
2021-06-14 12:08:41,TG_0001099,25.58
2021-06-14 12:11:56,TG_0001100,26.74
2021-06-14 12:11:56,TG_0001101,26.74
2021-06-14 12:19:34,TG_0001096,26.36
2021-06-14 12:19:34,TG_0001097,26.36
2021-06-14 12:23:14,TG_0001094,24.49
2021-06-14 12:23:14,TG_0001095,24.49
2021-06-14 12:23:40,TG_0001099,25.56
2021-06-14 12:26:56,TG_0001100,26.68
2021-06-14 12:26:56,TG_0001101,26.68
2021-06-14 12:34:34,TG_0001096,26.34
2021-06-14 12:34:34,TG_0001097,26.34
2021-06-14 12:38:14,TG_0001094,24.46
2021-06-14 12:38:14,TG_0001095,24.46
2021-06-14 12:38:41,TG_0001099,25.55
2021-06-14 12:42:03,TG_0001100,26.65
2021-06-14 12:42:03,TG_0001101,26.65
2021-06-14 12:49:34,TG_0001096,26.31
2021-06-14 12:49:34,TG_0001097,26.31
2021-06-14 12:53:15,TG_0001094,24.43
2021-06-14 12:53:15,TG_0001095,24.43
2021-06-14 12:53:41,TG_0001099,25.54
2021-06-14 12:56:57,TG_0001100,26.64
2021-06-14 12:56:57,TG_0001101,26.64
2021-06-14 13:04:35,TG_0001096,26.29
2021-06-14 13:04:35,TG_0001097,26.29
2021-06-14 13:08:44,TG_0001099,25.52
2021-06-14 13:11:57,TG_0001100,26.61
2021-06-14 13:11:57,TG_0001101,26.61
2021-06-14 13:23:15,TG_0001094,24.47
2021-06-14 13:23:15,TG_0001095,24.47
2021-06-14 13:23:43,TG_0001099,25.51
2021-06-14 13:26:59,TG_0001100,26.59
2021-06-14 13:26:59,TG_0001101,26.59
2021-06-14 13:34:35,TG_0001096,26.27
2021-06-14 13:34:35,TG_0001097,26.27
2021-06-14 13:38:15,TG_0001094,24.45
2021-06-14 13:38:15,TG_0001095,24.45
2021-06-14 13:38:46,TG_0001099,25.49
2021-06-14 13:41:58,TG_0001100,26.58
2021-06-14 13:41:58,TG_0001101,26.58
2021-06-14 13:49:39,TG_0001096,26.22
2021-06-14 13:49:39,TG_0001097,26.22
2021-06-14 13:53:15,TG_0001094,24.38
2021-06-14 13:53:15,TG_0001095,24.38
2021-06-14 13:53:43,TG_0001099,25.46
2021-06-14 13:57:01,TG_0001100,26.53
2021-06-14 13:57:01,TG_0001101,26.53
2021-06-14 14:04:36,TG_0001096,26.17
2021-06-14 14:04:36,TG_0001097,26.17
2021-06-14 14:08:16,TG_0001094,24.33
2021-06-14 14:08:16,TG_0001095,24.33
2021-06-14 14:08:43,TG_0001099,25.42
